nome_estacao,codigo,municipio,estacao,latitude,longitude,regiao,rpga,01_01_21,02_01_21,03_01_21,04_01_21,05_01_21,06_01_21,07_01_21,08_01_21,09_01_21,10_01_21,11_01_21,12_01_21,13_01_21,14_01_21,15_01_21,16_01_21,17_01_21,18_01_21,19_01_21,20_01_21,21_01_21,22_01_21,23_01_21,24_01_21,25_01_21,26_01_21,27_01_21,28_01_21,29_01_21,30_01_21,31_01_21,total
Lençóis,83242,Lençóis,Lençóis - 83242,-12.5575,-41.388889,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.5,5.2,2.0,0.4,7.4,5.5,0.0,5.2,0.0,0.0,0.0,0.0,0.0,0.3,1.0,4.1,0.3,0.4,0.0,1.0,37.2
Morro do Chapéu,83184,Morro do Chapéu,Morro do Chapéu - 83184,-11.216667,-41.216667,Chapada Diamantina,RPGA do Rio Salitre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.3,0.4,0.0,0.0,0.0,0.0,0.0,18.2
Piatã,A430,Piatã,Piatã - A430,-13.155681,-41.774125,Chapada Diamantina,RPGA do Rio de Contas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,0.8,0.0,62.2,40.4,1.0,0.8,2.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.2,2.0,0.0,0.0,0.0,117.61
Livramento de Nossa Senhora,291950401U,Livramento de Nossa Senhora,Livramento de Nossa Senhora - 291950401U,-13.682872,-41.841236,Chapada Diamantina,RPGA do Rio de Contas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,0.0,0.8,0.0,0.0,0.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8
Iaçu,51280000,Iaçu,Iaçu - 51280000,-12.7622,-40.2136,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.0,0.0,2.2,3.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,2.2,3.6,0.0,0.4,1.6,0.0,0.0,0.4,0.0,0.0,1.0,0.0,1.2,0.0,0.0,0.0,0.0,16.6
Lençóis,A425,Lençóis,Lençóis - A425,-12.557853999999999,-41.388808000000004,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.6,5.6,2.0,0.2,2.8,2.2,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.2,0.6,2.8,0.0,0.0,0.0,1.2,23.6
Lagoa Bonita,PG-PR-15,Iacú,Iacú (Lagoa Bonita) - PG-PR-15,-12.931506,-40.226468,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.2,8.2,0.6,0.2,1.4,0.0,0.0,0.0,0.0,0.0,0.4,0.4,4.6,0.0,0.0,0.0,0.0,19.0
João Amaro,PG-PR-16,Iaçu,Iaçu (João Amaro) - PG-PR-16,-12.800391000000001,-40.363139000000004,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.0,0.0,0.2,3.4,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.0,0.6,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.6,0.0,0.0,0.0,0.0,8.4
Guiné,PG-PR-24,Mucugê,Mucugê (Guiné) - PG-PR-24,-12.771772,-41.540679,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.4,0.0,0.2,1.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,0.8,0.0,0.0,0.0,18.2
Machado Portela,PG-PR-26,Marcionílio Souza,Marcionílio Souza (Machado Portela) - PG-PR-26,-13.153732000000002,-40.768155,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.2,1.2,4.4,0.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,1.0,0.0,0.0,0.0,18.8
Rio do Pires,PM-CL-04,Rio do Pires,Rio do Pires - PM-CL-04,-13.11695,-42.28411,Chapada Diamantina,RPGA dos Rios Paramirim e Santo Onofre,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.6,8.2,1.8,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.8
