nome_estacao,codigo,municipio,estacao,latitude,longitude,regiao,rpga,01_04_19,02_04_19,03_04_19,04_04_19,05_04_19,06_04_19,07_04_19,08_04_19,09_04_19,10_04_19,11_04_19,12_04_19,13_04_19,14_04_19,15_04_19,16_04_19,17_04_19,18_04_19,19_04_19,20_04_19,21_04_19,22_04_19,23_04_19,24_04_19,25_04_19,26_04_19,27_04_19,28_04_19,29_04_19,30_04_19,total
Itaberaba,A408,Itaberaba,Itaberaba - A408,-12.524000000000001,-40.3,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,6.8,2.2,0.6,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.4,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
Macajuba,A412,Macajuba,Macajuba - A412,-12.132,-40.354,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.0,0.0,0.0,0.0,7.4,0.2,2.8,1.6,0.0,0.0,5.4,0.4,1.0,0.0,4.0,0.0,0.0,0.0,0.0,2.2,5.6,0.0,0.2,4.0,2.4,0.0,0.0,0.0,37.2
Morro do Chapéu,83184,Morro do Chapéu,Morro do Chapéu - 83184,-11.217,-41.217,Chapada Diamantina,RPGA do Rio Salitre,0.0,0.0,0.2,18.2,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.8,1.4,0.0,1.2,0.0,0.0,0.0,0.0,53.7
Piatã,A430,Piatã,Piatã - A430,-13.155999999999999,-41.773999999999994,Chapada Diamantina,RPGA do Rio de Contas,42.2,8.0,1.8,0.0,0.0,0.0,2.8,0.0,0.0,9.2,0.2,2.8,3.0,0.2,11.0,14.0,0.0,0.8,13.6,0.0,2.8,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,115.6
Livramento de Nossa Senhora,291950401U,Livramento de Nossa Senhora,Livramento de Nossa Senhora - 291950401U,-13.683,-41.841,Chapada Diamantina,RPGA do Rio de Contas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iaçu,51280000,Iaçu,Iaçu - 51280000,-12.762,-40.214,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.2,0.0,0.0,0.0,0.0,4.8,0.2,0.0,0.0,0.0,0.0,6.2,0.0,8.6,0.2,22.2,0.0,0.0,0.0,0.0,0.0,0.0,5.2,1.2,0.0,0.8,0.0,0.0,0.0,49.6
Lençóis,A425,Lençóis,Lençóis - A425,-12.558,-41.388999999999996,Chapada Diamantina,RPGA do Rio Paraguaçu,53.4,127.6,0.2,0.0,0.2,0.0,0.0,0.4,5.2,0.0,0.0,36.4,0.2,0.2,14.8,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.6,0.0,0.2,0.8,0.0,0.0,0.0,243.6
Itaetê,,Itaetê,Itaetê,-12.992,-40.961000000000006,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
Lagoa Bonita,PG-PR-15,Iacú,Iacú (Lagoa Bonita) - PG-PR-15,-12.932,-40.226,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,2.2,0.0,0.0,8.0,62.6,0.0,1.6,0.8,10.8,0.0,0.6,0.0,13.2,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.6,2.2,5.0,1.2,0.6,0.0,0.0,0.0,110.0
João Amaro,PG-PR-16,Iaçu,Iaçu (João Amaro) - PG-PR-16,-12.8,-40.363,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,4.4,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.8,0.6,2.0,0.2,0.0,0.0,72.0
Ruy Barbosa,PG-PR-18,Ruy Barbosa,Ruy Barbosa - PG-PR-18,-12.286,-40.514,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,23.4,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,28.4,0.0,0.8,0.2,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,1.2,1.4,2.0,0.0,0.0,0.0,61.4
Machado Portela,PG-PR-26,Marcionílio Souza,Marcionílio Souza (Machado Portela) - PG-PR-26,-13.154000000000002,-40.768,Chapada Diamantina,RPGA do Rio Paraguaçu,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,24.6,0.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.6,3.6,0.4,0.0,0.0,47.6
Mulungu do Morro,,Mulungu do Morro,Mulungu do Morro,-11.98,-41.619,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,91.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,95.8
Rio do Pires,PM-CL-04,Rio do Pires,Rio do Pires - PM-CL-04,-13.117,-42.284,Chapada Diamantina,RPGA dos Rios Paramirim e Santo Onofre,0.0,3.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,33.2,0.0,2.8,0.0,0.0,21.0,2.2,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.81
Seabra,PG-CL-09,Seabra,Seabra - PG-CL-09,-12.4,-41.788999999999994,Chapada Diamantina,RPGA do Rio Paraguaçu,38.8,12.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.6,3.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.4,0.0,0.0,0.0,56.01
Canarana,,Canarana,Canarana,-11.695,-41.788999999999994,Chapada Diamantina,RPGA dos Rios Verde e Jacaré,0.0,9.0,0.4,0.0,0.0,0.2,0.2,0.0,0.0,0.0,12.2,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,23.0
Iaçu,PG-CL-05,Iaçu,Iaçu - PG-CL-05,-12.911,-40.032,Chapada Diamantina,RPGA do Rio Paraguaçu,12.0,0.4,0.4,0.0,3.2,0.2,0.0,0.0,5.2,0.0,0.0,0.0,2.4,0.8,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.6,2.4,1.0,0.0,0.0,0.0,43.2
Barra dos Mendes,,Barra dos Mendes,Barra dos Mendes,-11.805,-42.056999999999995,Chapada Diamantina,RPGA dos Rios Verde e Jacaré,0.0,91.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.4
Olho D'Água do Francisco,,Olho D'Água do Francisco,Olho D'Água do Francisco,-12.307,-42.07899999999999,Chapada Diamantina,RPGA dos Rios Verde e Jacaré,2.4,4.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.8,3.6,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,85.6
Ibiaporã,PG-CL-01,Mundo Novo,Mundo Novo (Ibiaporã) - PG-CL-01,-12.054,-40.836999999999996,Chapada Diamantina,RPGA do Rio Paraguaçu,0.2,78.8,0.2,0.0,0.0,0.0,19.6,0.0,0.0,0.0,0.0,0.0,0.4,0.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.2,0.2,0.0,1.2,2.2,0.2,0.0,0.0,117.81
Marcionílio Souza,PG-CL-03,Marcionílio Souza,Marcionílio Souza - PG-CL-03,-13.0,-40.538000000000004,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,11.2,0.0,0.0,0.0,1.2,0.2,13.4,1.6,0.8,0.0,0.0,0.0,0.0,0.0,6.8,2.2,1.0,1.0,1.2,0.0,0.0,0.0,40.81
Seabra,PG-PR-01,Seabra,Seabra - PG-PR-01,-12.427999999999999,-41.77,Chapada Diamantina,RPGA do Rio Paraguaçu,66.8,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.8,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,82.6
